year,quarter,store,net_sales_total,number_orders_total,delivery_sales,delivery_orders,dine_in_sales,dine_in_orders,to_go_sales,to_go_orders,pick_up_sales,pick_up_orders,discounts,percent_discount,ticket_average,web_app_net_sales_online,web_app_number_orders_online,web_app_ticket_avg_online,online_percent_online,number_on_time_deliveries,number_late_deliveries,x3rd_party_sales_total,x3rd_party_orders_total,dd_sales,dd_orders_door_dash,ue_sales,ue_orders,quarter_label,period
2025,3,Florissant - Washington,358952.36,12475,126564.15,3430,0,0,27797.23,1593,204590.98,7452,38585.62,10.7,28.77,186724.53,5866,31.83,52,2663,680,24708.24,775,18194.49,603,6513.75,172,Q3,2025 Q3
2025,3,Forest Park,415431.36,14924,136759.14,3102,19173.23,797,71931.21,4547,187567.78,6478,37227.68,9,27.84,168932.94,4908,34.42,40.7,2256,649,42835.48,1272,24601.86,795,18233.62,477,Q3,2025 Q3
2025,3,Gas Mart - Imperial,114362.12,7201,0,0,0,0,58508.91,5289,55853.21,1912,5122.41,4.5,15.88,29257.17,1001,29.23,25.6,0,0,8296.28,227,8276,226,20.28,1,Q3,2025 Q3
2025,3,Godfrey,403506.24,14046,166022.94,4890,61149.23,2571,29145.12,1508,147188.95,5077,45280.72,11.2,28.73,180567.03,5467,33.03,44.7,2954,1768,13525.05,393,13525.05,393,0,0,Q3,2025 Q3
2025,3,Granite City,520501.63,19440,231812.29,6365,51789.56,2410,30859.18,2657,206040.6,8008,68029.54,13.1,26.77,272359.68,8269,32.94,52.3,4980,1186,14419.85,473,11306.27,386,3113.58,87,Q3,2025 Q3
2025,3,Hazelwood,437452.39,15833,213819.49,6376,0,0,41036.72,2197,182596.18,7260,48095.5,11,27.63,240829.31,8087,29.78,55.1,4722,1416,16702.5,529,15596.52,498,1105.98,31,Q3,2025 Q3
2025,3,Highland,163663.58,5122,47231.05,1075,15128.67,613,11778.19,612,89525.67,2822,29448.78,18,31.95,93925.15,2570,36.55,57.4,659,369,5265.31,145,4622.12,135,643.19,10,Q3,2025 Q3
2025,3,High Ridge,382468.22,11807,167555.65,4321,0,0,14436.85,768,200475.72,6718,52664.82,13.8,32.39,224196.72,6222,36.03,58.6,3436,716,11343.26,297,10070.92,272,1272.34,25,Q3,2025 Q3
2025,3,Highway K,308681.96,9212,155146.97,3865,12941.51,557,14418.4,716,126175.08,4074,73865.14,23.9,33.51,171577.2,4485,38.26,55.6,2826,866,16683.22,466,14212.94,403,2470.28,63,Q3,2025 Q3
2025,3,Hillsboro,229673.03,7081,95946.55,2319,0,0,10315.01,673,123411.47,4089,28605.37,12.5,32.44,143677.97,3976,36.14,62.6,1486,745,5283.75,142,2774.61,77,2509.14,65,Q3,2025 Q3
2025,3,Jackson,69926.44,2742,12742,401,0,0,7.39,4,57177.05,2337,6369,9.1,25.5,36242.82,1212,29.9,51.8,229,155,8629.42,243,7098.13,208,1531.29,35,Q3,2025 Q3
2025,3,Jefferson City,240281.48,8273,101055.52,3017,12026.72,482,16213.28,896,110985.96,3878,25878.76,10.8,29.04,121676.45,3703,32.86,50.6,2136,742,12499.95,414,9641.84,345,2858.11,69,Q3,2025 Q3
2025,3,Jungermann,255374.61,8333,113068.53,2901,27442.15,1146,17990.22,948,96873.71,3338,31749.98,12.4,30.65,136192.73,3832,35.54,53.3,2585,201,10559.13,303,8575.23,256,1983.9,47,Q3,2025 Q3
2025,3,Kansas City - Rainbow,260934.74,9231,59062.16,1679,23424.39,1037,28284.72,1472,150163.47,5043,24406.73,9.4,28.27,128425.76,4164,30.84,49.2,1181,375,37458.23,1039,13731.83,410,23726.4,629,Q3,2025 Q3
2025,3,Kirkwood,341429.01,11795,174535.88,5096,50862.42,2457,11005.37,660,105025.34,3582,33332.89,9.8,28.95,174605.1,5209,33.52,51.1,3283,1500,9121.9,253,6191.35,175,2930.55,78,Q3,2025 Q3
2025,3,Lake St Louis,280169.99,8857,89130.14,2225,14252.35,609,15197.33,743,161590.17,5280,66448.63,23.7,31.63,151570.12,4304,35.22,54.1,1596,522,16096.97,442,10061.94,300,6035.03,142,Q3,2025 Q3
2025,3,Lemay,326154.29,12115,148540.79,4637,0,0,21184.52,1210,156428.98,6268,38920.89,11.9,26.92,176439.74,5920,29.8,54.1,3909,634,15018.68,468,6571.05,220,8447.63,248,Q3,2025 Q3
2025,3,Manchester,248811.9,7956,141366.85,3885,10104.45,459,13003.87,743,84336.73,2869,31232.09,12.6,31.27,153906.33,4386,35.09,61.9,2976,734,5821.53,150,5696.04,147,125.49,3,Q3,2025 Q3
2025,3,Maplewood,280646.74,9609,140089.25,4073,14856.51,756,18314.52,1109,107386.46,3671,32346.38,11.5,29.21,161400.84,4894,32.98,57.5,2773,1072,21048.78,629,14140.78,455,6908,174,Q3,2025 Q3
2025,3,Maryland Heights,231130.43,7479,105133.22,2648,0,0,22032.26,1122,103964.95,3709,31035.27,13.4,30.9,140305.33,4105,34.18,60.7,1576,930,9593.29,287,7776.4,244,1816.89,43,Q3,2025 Q3
2025,3,Mehlville,333636.02,11667,167333.73,4847,19336.95,1019,15372.38,992,131592.96,4809,48478.8,14.5,28.6,187095.73,5645,33.14,56.1,3112,1598,15942.19,473,9431.1,288,6511.09,185,Q3,2025 Q3
2025,3,Mid Rivers,304830.54,10118,121332.18,3226,11020.72,449,20659.31,1130,151818.33,5313,73831.16,24.2,30.13,178515.48,5263,33.92,58.6,2706,353,9480.3,321,8930.3,307,550,14,Q3,2025 Q3
2025,3,N Main,326401.14,10308,136109.89,3535,8474.88,387,16115.43,866,165700.94,5520,75363.04,23.1,31.66,177111.05,4876,36.32,54.3,2743,630,14630.22,404,12018.77,345,2611.45,59,Q3,2025 Q3
2025,3,North Oaks,294633.57,12061,89247.98,2745,0,0,31895.59,1923,173490,7393,45971.2,15.6,24.43,105301.48,3829,27.5,35.7,1542,1180,17778.34,643,13127.74,487,4650.6,156,Q3,2025 Q3
2025,3,Oakville,435016.3,13753,183160.58,4679,10954.22,458,13849.96,895,227051.54,7721,49149.59,11.3,31.63,235492.67,6663,35.34,54.1,4281,247,11368.13,322,11368.13,322,0,0,Q3,2025 Q3
2025,3,O'Fallon IL,265886.13,8439,118551.75,3046,1271.07,55,19917.37,980,126145.94,4358,48080.07,18.1,31.51,164090.96,4778,34.34,61.7,2067,871,17116.17,454,10533,297,6583.17,157,Q3,2025 Q3
2025,3,Overland - Page Ave,218327.34,7585,89229.66,2310,0,0,31108.62,1532,97989.06,3743,33873.09,15.5,28.78,118935.63,3557,33.44,54.5,1429,780,13742.53,441,7788.1,270,5954.43,171,Q3,2025 Q3
2025,3,Overland Park,281339.42,9251,51938.83,1304,50754.61,1906,19771.66,1114,158874.32,4927,24685.08,8.8,30.41,133945.95,3889,34.44,47.6,931,246,34191.05,939,15314.05,452,18877,487,Q3,2025 Q3
2025,3,Pacific,218526.65,6915,85339.8,2175,27549.31,1101,14691.79,688,90945.75,2951,28037.83,12.8,31.6,117087.23,3326,35.2,53.6,1639,443,3937.02,100,2675.69,71,1261.33,29,Q3,2025 Q3
2025,3,Perryville,97113.99,4783,8738.63,244,11479.74,618,27547.96,2093,49347.66,1828,13394.83,13.8,20.3,30018.27,1027,29.23,30.9,142,95,4231.01,159,4231.01,159,0,0,Q3,2025 Q3
2025,3,Poplar Bluff,71690.26,3336,2112.97,57,5388.6,247,15690.06,1021,48498.63,2011,8816.16,12.3,21.49,24609.54,853,28.85,34.3,36,20,5088.85,160,5088.85,160,0,0,Q3,2025 Q3
2025,3,Riverview,328496.34,13080,110707.44,3422,0,0,63182.15,3443,154606.75,6215,39711.48,12.1,25.11,107446.32,3711,28.95,32.7,1647,1720,19616.45,650,12717.12,441,6899.33,209,Q3,2025 Q3
2025,3,Rolla,361597.96,12108,95660.48,2820,127673.07,4491,17212.97,866,121051.44,3931,42167.23,11.7,29.86,110719.71,3338,33.17,30.6,2414,294,13044.85,380,11677.2,346,1367.65,34,Q3,2025 Q3
2025,3,Scott City,61434.58,3221,0,0,136.63,9,33189.43,2141,28108.52,1071,5571.02,9.1,19.07,13525.79,483,28,22,0,0,1835.04,50,1835.04,50,0,0,Q3,2025 Q3
2025,3,Sikeston,53117.69,2528,542.66,16,1461.95,108,14758.64,946,36354.44,1458,6129.25,11.5,21.01,18171.72,696,26.11,34.2,12,4,5321.63,185,5321.63,185,0,0,Q3,2025 Q3
2025,3,Spanish Lake,367301.48,14379,82639.45,2396,0,0,61797.98,3404,222864.05,8579,45532.49,12.4,25.54,116505.57,3947,29.52,31.7,1523,837,39292.54,1235,26187.51,931,13105.03,304,Q3,2025 Q3
2025,3,Spring & Delor,411865.74,15491,243110.17,7917,0,0,19486.33,1187,149269.24,6387,48158.77,11.7,26.59,173549.64,5844,29.7,42.1,6308,1511,14643.8,504,14607.43,503,36.37,1,Q3,2025 Q3
2025,3,Springfield - Pickwick,250469.92,9110,66444.45,1886,50179.47,2086,29951.3,1714,103894.7,3424,28734.68,11.5,27.49,106189.73,3253,32.64,42.4,1124,675,15040.47,357,0,0,15040.47,357,Q3,2025 Q3
2025,3,Springfield - Republic,189498.13,6394,34338.51,904,31444.73,1247,14861.07,698,108853.82,3545,23733.66,12.5,29.64,81226.98,2371,34.26,42.9,532,324,11545.42,348,8297.25,264,3248.17,84,Q3,2025 Q3
2025,3,St Ann,272011.22,9929,121665.15,3690,1989.51,114,43211.29,2061,105145.27,4064,36388.79,13.4,27.4,146376.1,4761,30.74,53.8,2329,1288,14560.1,479,11389.36,384,3170.74,95,Q3,2025 Q3
2025,3,St Peters Parkway,256545.55,7429,145311.59,3586,0,0,11371.19,669,99862.77,3174,28636.33,11.2,34.53,178985.51,4753,37.66,69.8,2940,495,11137.73,304,9617.73,267,1520,37,Q3,2025 Q3
2025,3,Sullivan,233501.46,8593,33716.69,906,60046.11,2407,24551.07,1290,115187.59,3990,58655.25,25.1,27.17,71706.08,2069,34.66,30.7,677,187,0,0,0,0,0,0,Q3,2025 Q3
2025,3,Tesson Ferry,338009.31,10884,140921.21,3566,1335.62,149,13138.3,747,182614.18,6422,30591.95,9.1,31.06,186664.33,5374,34.73,55.2,3004,371,12283.74,396,10526.59,343,1757.15,53,Q3,2025 Q3
2025,3,Tower Grove,287067.05,10845,136276.72,4292,0,0,25402.73,1406,125387.6,5147,30377.49,10.6,26.47,147404.25,5025,29.33,51.3,3453,725,23112.28,754,15239.57,529,7872.71,225,Q3,2025 Q3
2025,3,Troy IL,243696.91,7744,66769.65,1625,26534.66,1094,14093.08,714,136299.52,4311,39557.61,16.2,31.47,141194.78,3932,35.91,57.9,1090,474,6384.47,155,4740.31,124,1644.16,31,Q3,2025 Q3
2025,3,Troy MO,532247.31,15716,225212.66,5046,63188.56,2236,25256.41,2012,218589.68,6422,74086.8,13.9,33.87,286913.67,7108,40.36,53.9,4719,162,21785.64,509,18940.45,454,2845.19,55,Q3,2025 Q3
2025,3,Twin Oaks,379374.53,12142,149346.09,3877,46838.25,1800,18892.89,1069,164297.3,5396,41088.46,10.8,31.24,204198.88,5807,35.16,53.8,3284,502,17088.56,498,9562.66,297,7525.9,201,Q3,2025 Q3
2025,3,UCity East,265948.28,9484,109695.84,3166,0,0,24397.43,1375,131855.01,4943,26002.1,9.8,28.04,111423.15,3566,31.25,41.9,2129,972,35554.15,1142,13556.87,488,21997.28,654,Q3,2025 Q3
2025,3,UCity West,240038.5,8675,118225.31,3420,0,0,25113.48,1315,96699.71,3940,27997.82,11.7,27.67,119154.1,3826,31.14,49.6,2852,465,10190.56,363,7826.19,290,2364.37,73,Q3,2025 Q3
2025,3,Union,275939.39,8515,93514.58,2421,55076.51,1931,13245.32,596,114102.98,3567,35696.02,12.9,32.41,135343.74,3725,36.33,49,1749,551,4253.05,115,3303.17,94,949.88,21,Q3,2025 Q3
2025,3,Vaile,509957.97,18586,179802.67,5401,0,0,25666.99,1372,304488.31,11813,47776.03,9.4,27.44,282396.43,9663,29.22,55.4,4151,1144,22215.87,752,19647.98,679,2567.89,73,Q3,2025 Q3
2025,3,Warrenton,423714.22,13118,139407.46,3257,46370.87,1900,22398.76,1122,215537.13,6839,108092.93,25.5,32.3,205358.05,5446,37.71,48.5,2317,807,9135,255,9135,255,0,0,Q3,2025 Q3
2025,3,Washington,366958.1,11219,101786.87,2457,106446.31,3756,18604.69,870,140120.23,4136,45562.57,12.4,32.71,145704.18,3813,38.21,39.7,1814,507,8341.49,207,7320.48,184,1021.01,23,Q3,2025 Q3
2025,3,Waterloo,365931.07,12259,118718.73,2913,60405.25,2608,14422.52,949,172384.57,5789,43535.09,11.9,29.85,185218.5,5231,35.41,50.6,2420,368,6476.61,206,6476.61,206,0,0,Q3,2025 Q3
2025,3,Webster Groves,373715.38,12412,208459.83,5779,32688.35,1570,19031.87,1277,113535.33,3786,46935.53,12.6,30.11,214987.9,6129,35.08,57.5,3372,2115,14462.69,400,10458.17,305,4004.52,95,Q3,2025 Q3
2025,3,Wentzville,422182.24,12423,168210,4142,14587.79,602,21438.32,944,217946.13,6735,107768.72,25.5,33.98,232590.41,6162,37.75,55.1,2725,1229,20870.09,560,16428.14,461,4441.95,99,Q3,2025 Q3
2025,3,Wildwood,266605.95,8037,134539.54,3454,8636.88,383,12227.43,659,111202.1,3541,30190.62,11.3,33.17,163296.12,4482,36.43,61.2,2061,1214,10747.02,259,9369.5,232,1377.52,27,Q3,2025 Q3
2025,3,Winghaven,379065.89,11597,151040.62,3721,140.03,5,26611.37,1237,201273.87,6634,93535.52,24.7,32.69,223595.9,6183,36.16,59,2555,1006,14719.89,397,13162.48,364,1557.41,33,Q3,2025 Q3
2025,3,Wood River,287598.45,9518,85430.32,1971,36155.96,1801,21080.73,877,144931.44,4869,38209.42,13.3,30.22,158386.17,4461,35.5,55.1,1160,745,16655.18,457,10676.99,318,5978.19,139,Q3,2025 Q3
2025,4,1000 Hampton,525938.66,19276,123901.47,3451,91821.37,3426,66495.01,3510,243720.81,8889,52664.43,10,27.28,205292.93,6488,31.64,39,2325,898,17761.42,527,12530.33,385,5231.09,142,Q4,2025 Q4
2025,4,1st Capitol,314886.08,9452,165211.1,4127,17829.56,699,22418.27,1091,109427.15,3535,27420.31,8.7,33.31,175205.72,4717,37.14,55.6,3576,391,20025.18,515,15550.75,417,4474.43,98,Q4,2025 Q4
2025,4,5806 Hampton,241445.74,8271,136216.13,4393,0,0,10972.96,690,94256.65,3188,22723.78,9.4,29.19,141989.88,4394,32.31,58.8,3308,966,10089.6,282,5593.75,165,4495.85,117,Q4,2025 Q4
2025,4,Affton,361441.99,12427,162097,4730,11696.73,555,17885.6,1091,169762.66,6051,39603.41,11,29.09,220388.26,6850,32.17,61,3913,641,11999.87,376,9995.79,313,2004.08,63,Q4,2025 Q4
2025,4,Arnold - El Lago,353538.16,10487,176430.05,4247,6221.77,260,17619.03,1325,153267.31,4655,40801.15,11.5,33.71,213315.93,5459,39.08,60.3,2818,1280,11672.25,305,10295.59,274,1376.66,31,Q4,2025 Q4
2025,4,Arnold - Jeffco,292359.62,9990,106825.13,2925,28053.56,1157,16822.07,993,140658.86,4915,34373.42,11.8,29.27,146224.97,4366,33.49,50,1965,857,7846.8,231,6752.19,200,1094.61,31,Q4,2025 Q4
2025,4,Belleville East,293767.03,9377,135848.09,3450,0,0,19202.42,1124,138716.52,4803,28609.97,9.7,31.33,161577.25,4607,35.07,55,2343,977,17753.65,522,12630.88,397,5122.77,125,Q4,2025 Q4
2025,4,Belleville West,285318.8,9962,126059.42,3411,1994.71,101,24719.37,1647,132545.3,4803,26973.36,9.5,28.64,135701.97,4002,33.91,47.6,2714,584,18358.21,548,10569.92,328,7788.29,220,Q4,2025 Q4
2025,4,Bel-Ridge,218043.84,8185,65864.49,1786,0,0,34163.89,1936,118015.46,4463,36566.32,16.8,26.64,83855.76,2750,30.49,38.5,564,1154,15644.51,505,11742.91,390,3901.6,115,Q4,2025 Q4
2025,4,Bridgeton,487990.1,16099,269620.28,6719,10107.46,536,47520.82,2545,160741.54,6299,54000.32,11.1,30.31,221937.2,6691,33.17,45.5,5523,704,17795.32,537,14446.3,458,3349.02,79,Q4,2025 Q4
2025,4,Cahokia,165851.93,5927,40511.87,965,1288.44,76,24398.26,1323,99653.36,3563,22351.02,13.5,27.98,62406.36,1875,33.28,37.6,653,246,16666.18,527,13994.62,443,2671.56,84,Q4,2025 Q4
2025,4,Cape Girardeau,202038.93,9140,45549.19,1328,26177.61,1247,15129.72,1485,115182.41,5080,44247.41,21.9,22.1,85211.03,2830,30.11,42.2,594,645,10717.15,365,10643.35,363,73.8,2,Q4,2025 Q4
2025,4,Chambers,368490.23,12893,100456.55,2743,0,0,10902.36,742,257131.32,9408,33880.22,9.2,28.58,185946.37,6085,30.56,50.5,1418,1286,37914.92,1206,32958.28,1056,4956.64,150,Q4,2025 Q4
2025,4,Cherokee,288491.79,10118,149589.88,4388,0,0,24662.11,1321,114239.8,4409,23234.84,8.1,28.51,154643.22,4966,31.14,53.6,3732,561,19166.3,593,16344.65,520,2821.65,73,Q4,2025 Q4
2025,4,Chesterfield - Clarkson,319841.55,9369,155607.11,3693,17317.35,857,16242.91,828,130674.18,3991,31899.85,10,34.14,172894.58,4365,39.61,54.1,2869,532,14916.66,368,11856.1,302,3060.56,66,Q4,2025 Q4
2025,4,Chesterfield - Wildhorse Creek,101128.64,2554,32583.97,560,0,0,5921.42,325,62623.25,1669,6503.18,6.4,39.6,53225.82,1239,42.96,52.6,268,233,10776.88,228,6535.7,154,4241.18,74,Q4,2025 Q4
2025,4,City Plaza,217202.17,7892,74705.58,1845,0,0,52700.11,2846,89796.48,3201,18053.75,8.3,27.52,53248.25,1521,35.01,24.5,1144,661,31315.42,985,21738.71,703,9576.71,282,Q4,2025 Q4
2025,4,Clayton,217131.69,6091,114591.68,2424,0,0,15591.41,911,86948.6,2756,12998.23,6,35.65,139641.09,3487,40.05,64.3,1671,419,19002.84,511,10929.36,303,8073.48,208,Q4,2025 Q4
2025,4,Collinsville,404821.27,14022,155898.52,4145,38538.4,1862,32608.19,1933,177776.16,6082,31520.51,7.8,28.87,201269.47,5895,34.14,49.7,3504,519,24060.37,740,24060.37,740,0,0,Q4,2025 Q4
2025,4,Columbia IL,398400.42,12762,145061.45,3509,40939.63,1979,11075.79,672,201323.55,6602,50388.86,12.6,31.22,202412.77,5494,36.84,50.8,2938,425,4861.4,138,3488.92,108,1372.48,30,Q4,2025 Q4
2025,4,Columbia MO,262088.1,8224,84372.63,2130,17048.46,668,20564.96,1190,140102.05,4236,20263.05,7.7,31.87,125839.78,3552,35.43,48,1158,851,36594.95,1045,27214.17,795,9380.78,250,Q4,2025 Q4
2025,4,Crestwood,249097.5,7589,119095.9,2998,0,0,13498.44,868,116503.16,3723,25306.18,10.2,32.82,152998.95,4120,37.14,61.4,1639,1151,6571.9,186,6571.9,186,0,0,Q4,2025 Q4
2025,4,Creve Coeur East,262486.94,7570,143804.72,3129,9579.14,512,18597.58,955,90505.5,2974,24993.39,9.5,34.67,144807.38,3633,39.86,55.2,1888,941,14123.31,359,12978.87,334,1144.44,25,Q4,2025 Q4
2025,4,Creve Coeur West,273192.76,8156,131323.87,3048,17723.62,808,19147.76,1082,104997.51,3218,22164.26,8.1,33.5,156462.28,4014,38.98,57.3,2033,751,15883.3,419,14059.02,378,1824.28,41,Q4,2025 Q4
2025,4,Desloge,181030.41,6209,57306.4,1631,7262.34,307,13524.46,762,102937.21,3509,46548.64,25.7,29.16,80637.88,2385,33.81,44.5,1218,365,5145.4,165,5145.4,165,0,0,Q4,2025 Q4
2025,4,De Soto,216487.88,6625,39545.62,974,40298.43,1352,16477.31,796,120166.52,3503,17460.82,8.1,32.68,97727.72,2585,37.81,45.1,781,168,2610.38,74,2610.38,74,0,0,Q4,2025 Q4
2025,4,Des Peres,296907.68,7833,166077.88,3799,0,0,10248.87,567,120580.93,3467,26812.28,9,37.9,190718.35,4574,41.7,64.2,2413,1026,14113.14,328,10173.32,242,3939.82,86,Q4,2025 Q4
2025,4,Downtown - 4th St,298384.5,10165,137140.4,3398,13891.34,586,40360.6,2252,106992.16,3929,21083.6,7.1,29.35,123743.22,3429,36.09,41.5,1841,1314,22975.3,679,15622.8,480,7352.5,199,Q4,2025 Q4
2025,4,Downtown - Delmar,519372.42,19574,155260.92,4347,52784.94,2142,66666.25,4025,244660.31,9060,49164.65,9.5,26.53,189112.24,6301,30.01,36.4,2589,1524,40800.12,1218,31125.38,961,9674.74,257,Q4,2025 Q4
2025,4,Edwardsville IL,65205.89,1753,22167.9,482,1258.57,53,6005.56,284,35773.86,934,5449.93,8.4,37.2,40854.68,970,42.12,62.7,247,212,2119.85,39,0,0,2119.85,39,Q4,2025 Q4
2025,4,Elm Street,269955.39,8474,93889.99,2237,15135.75,677,23385.9,1268,137543.75,4292,23795.95,8.8,31.86,148659.27,4037,36.82,55.1,1797,358,10112.75,261,8433.24,224,1679.51,37,Q4,2025 Q4
2025,4,Eureka,229833.8,6829,102751.88,2442,16794.12,716,13594.21,754,96693.59,2917,20609.7,9,33.66,132681.86,3444,38.53,57.7,1520,799,7427.95,194,6208.74,163,1219.21,31,Q4,2025 Q4
2025,4,Fairview Heights,319894.42,11384,100912.84,2633,21233.09,886,34632.97,1900,163115.52,5965,28399.6,8.9,28.1,143579.79,4297,33.41,44.9,1979,583,17250.53,497,17250.53,497,0,0,Q4,2025 Q4
2025,4,Farmington,224250.14,7563,70717.28,1833,4148.95,159,19389.98,1048,129993.93,4523,48633.3,21.7,29.65,107328.42,3078,34.87,47.9,1489,248,5855.09,179,5773.77,177,81.32,2,Q4,2025 Q4
2025,4,Fenton - Fiedler,336206.43,9692,161389.49,3858,0,0,11678.4,738,163138.54,5096,32107.69,9.5,34.69,202362.76,5255,38.51,60.2,3300,377,13439.61,342,10533.1,276,2906.51,66,Q4,2025 Q4
2025,4,Ferguson,339748.4,12609,153067.45,4589,0,0,35423.31,2130,151257.64,5890,46369.32,13.6,26.94,142412.97,4659,30.57,41.9,2586,1937,16830.13,573,13194.98,459,3635.15,114,Q4,2025 Q4
2025,4,Festus,596688.81,18251,255661.09,6167,67768.99,2730,33902.62,1969,239356.11,7385,57659.17,9.7,32.69,319063.92,8370,38.12,53.5,3641,2322,17762.95,496,17739.54,495,23.41,1,Q4,2025 Q4
2025,4,Florissant - Washington,376569.23,12735,130661.13,3457,0,0,26614.43,1496,219293.67,7782,38829.65,10.3,29.57,195048.34,5957,32.74,51.8,2577,776,27237.76,835,21677.83,688,5559.93,147,Q4,2025 Q4
2025,4,Forest Park,405456.13,14055,152015.91,3413,17030.79,677,61755.88,3811,174653.55,6154,37333.52,9.2,28.85,169139.96,4776,35.41,41.7,2274,925,41710.23,1243,27518.4,865,14191.83,378,Q4,2025 Q4
2025,4,Gas Mart - Imperial,111901.73,6725,0,0,0,0,54125,4791,57776.73,1934,3754.35,3.4,16.64,29146.64,973,29.96,26,0,0,11389.3,298,11389.3,298,0,0,Q4,2025 Q4
2025,4,Godfrey,393593.99,13237,160264.86,4652,60020.21,2388,27259.02,1512,146049.9,4685,39656.86,10.1,29.73,177904.28,5193,34.26,45.2,2783,1660,10558.79,346,10558.79,346,0,0,Q4,2025 Q4
2025,4,Granite City,501416.52,17348,224716.36,5917,48331.64,2039,30476.98,2388,197891.54,7004,57922.98,11.6,28.9,254030.98,7289,34.85,50.7,4611,1106,13537.34,433,12156.86,393,1380.48,40,Q4,2025 Q4
2025,4,Hazelwood,447512.62,15935,214904.87,6405,0,0,42100.57,2243,190507.18,7287,45980.14,10.3,28.08,243336.61,8005,30.4,54.4,4585,1592,17456.8,557,15449.65,500,2007.15,57,Q4,2025 Q4
2025,4,Highland,158900.83,4869,45218.78,1009,11737.12,457,13561.22,653,88383.71,2750,24388.77,15.3,32.64,92593.77,2497,37.08,58.3,541,422,5948.23,153,5092.37,141,855.86,12,Q4,2025 Q4
2025,4,High Ridge,394382.67,11825,167652.76,4276,0,0,15845.64,867,210884.27,6682,43865.87,11.1,33.35,225343.27,6101,36.94,57.1,3199,880,12578.1,343,11451.48,310,1126.62,33,Q4,2025 Q4
2025,4,Highway K,327669.66,9439,165825.87,4047,14192.01,557,13680.75,679,133971.03,4156,67778.67,20.7,34.71,180930.4,4667,38.77,55.2,2676,1174,19077.14,514,16200.71,441,2876.43,73,Q4,2025 Q4
2025,4,Hillsboro,225062.8,6901,93372.92,2290,0,0,10688.15,715,121001.73,3896,22868.81,10.2,32.61,141219.95,3831,36.86,62.7,1473,719,5733.48,143,3441.8,89,2291.68,54,Q4,2025 Q4
2025,4,Jackson,84070.5,3516,12989.55,390,31.5,1,46.68,7,71002.77,3118,11395.34,13.6,23.91,36788.02,1166,31.55,43.8,216,158,10032.44,298,8557.47,256,1474.97,42,Q4,2025 Q4
2025,4,Jefferson City,239639.51,7981,102757.13,2994,11362.4,449,14732.38,868,110787.6,3670,21111.57,8.8,30.03,124752.48,3635,34.32,52.1,2052,803,9865.49,325,7821.64,279,2043.85,46,Q4,2025 Q4
2025,4,Jungermann,267646.86,8248,122410.75,3074,22019.97,853,19184.45,1009,104031.69,3312,25166.38,9.4,32.45,143089.16,3831,37.35,53.5,2714,242,14108.83,374,11184.73,308,2924.1,66,Q4,2025 Q4
2025,4,Kansas City - Rainbow,262460.7,8900,60512.13,1659,21784.44,955,26339.93,1366,153824.2,4920,17269.57,6.6,29.49,129836.51,3948,32.89,49.5,1252,302,39914.62,1148,17176.56,540,22738.06,608,Q4,2025 Q4
2025,4,Kirkwood,378742.53,11871,201878.99,5468,46997.33,2226,11118.29,621,118747.92,3556,25768.61,6.8,31.9,206129.73,5575,36.97,54.4,3536,1541,9991.47,252,7453.85,196,2537.62,56,Q4,2025 Q4
2025,4,Lake St Louis,277073.99,8622,83936.96,2023,12757.26,568,14761.11,778,165618.66,5253,57593.89,20.8,32.14,144876.01,4042,35.84,52.3,1406,506,16878.52,475,12268.3,354,4610.22,121,Q4,2025 Q4
2025,4,Lemay,333896.37,11628,157456.32,4628,0,0,18451.61,1031,157988.44,5969,34878.22,10.4,28.71,179036.94,5577,32.1,53.6,3654,865,17105.32,536,9198.51,301,7906.81,235,Q4,2025 Q4
2025,4,Manchester,252665.81,7718,138063.36,3629,9902.66,445,14217.51,741,90482.28,2903,25298.36,10,32.74,156115.19,4194,37.22,61.8,2593,811,4446.26,105,4446.26,105,0,0,Q4,2025 Q4
2025,4,Maplewood,280163.25,9049,138642.86,3806,13296.1,631,19214.55,1116,109009.74,3496,27012.7,9.6,30.96,165743.26,4734,35.01,59.2,2649,930,20751.66,604,14799.06,446,5952.6,158,Q4,2025 Q4
2025,4,Maryland Heights,243321.35,7565,110568.71,2718,38.13,1,22116.97,1118,110597.54,3728,31864.75,13.1,32.16,150102.99,4154,36.13,61.7,1767,828,11847.63,325,9712.31,275,2135.32,50,Q4,2025 Q4
2025,4,Mehlville,339535.04,11294,172226.28,4767,15992.2,810,14027.9,932,137288.66,4785,46491.81,13.7,30.06,193507.26,5581,34.67,57,2781,1813,16749.62,511,10904.48,320,5845.14,191,Q4,2025 Q4
2025,4,Mid Rivers,311340.29,9933,125932.6,3230,9710.23,389,21317.54,1169,154379.92,5145,64570.98,20.7,31.34,180242.49,5122,35.19,57.9,2557,501,12129.79,349,11715.28,339,414.51,10,Q4,2025 Q4
2025,4,N Main,327318.53,10054,133860.2,3389,6807.44,301,17082.35,955,169568.54,5409,68988.83,21.1,32.56,170340.97,4603,37.01,52,2506,717,14405.5,378,12144.62,325,2260.88,53,Q4,2025 Q4
2025,4,North Oaks,297803.35,11823,90387.61,2630,0,0,27303.49,1937,180112.25,7256,42641.92,14.3,25.19,106757.06,3635,29.37,35.8,1521,1078,22175.34,734,14704.11,507,7471.23,227,Q4,2025 Q4
